baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,price_mean,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft,n_zip,s_zip 
2.0,4.0,CARMICHAEL,38.602461,-121.330979,582000.0,Tue May 20 00:00:00 EDT 2008,2222.0,CA,5709 RIVER OAK WAY,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.3816557883888698,1.0633434353829092,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.735372999999996,-121.22707199999999,613401.0,Tue May 20 00:00:00 EDT 2008,3838.0,CA,2981 WRINGER DR,Residential,95661.0,360903.25,0.45408223818456106,1.265668510121999,0.659223634489866,2.957726331310952,0.2222222222222222,-1.0530828639284573
,,,,,,,,,,,,,,,,,,
2.0,4.0,ROSEVILLE,38.742118,-121.359909,614000.0,Tue May 20 00:00:00 EDT 2008,0.0,CA,8616 ROCKPORTE CT,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
5.0,5.0,FAIR OAKS,38.64167,-121.26209899999999,680000.0,Tue May 20 00:00:00 EDT 2008,2846.0,CA,4128 HILL ST,Residential,95628.0,303500.6666666667,0.3554852473424705,0.6925127568771834,0.48883545173479903,1.7948378209392821,0.09578544061302682,-1.4405156157845833
,,,,,,,,,,,,,,,,,,
2.0,5.0,SACRAMENTO,38.563244,-121.446876,699000.0,Tue May 20 00:00:00 EDT 2008,2484.0,CA,1409 47TH ST,Residential,95819.0,465750.0,0.6341712420111535,2.3125467947204723,0.42665750601167984,1.3704772959851044,0.8275862068965517,0.8018981904129937
,,,,,,,,,,,,,,,,,,
4.0,4.0,LOOMIS,38.813337,-121.133348,839000.0,Tue May 20 00:00:00 EDT 2008,1624.0,CA,3935 EL MONTE DR,Residential,95650.0,567000.0,0.8080823230646195,3.3235120970841163,0.278941944349021,0.36232798255805193,0.18007662835249041,-1.182227114547166
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.673678,-121.35747099999999,40000.0,Mon May 19 00:00:00 EDT 2008,840.0,CA,5840 WALERGA RD,Condo,95842.0,143281.77272727274,0.0802868172171311,-0.9072476634270934,0.14428031604259706,-0.5567290659614935,0.9157088122605364,1.0719270780702936
,,,,,,,,,,,,,,,,,,
1.0,1.0,SACRAMENTO,38.582279,-121.401482,48000.0,Mon May 19 00:00:00 EDT 2008,484.0,CA,923 FULTON AVE,Condo,95825.0,189686.76923076922,0.15999390964385093,-0.4439010824755757,0.0831329440054964,-0.9740559910545524,0.8505747126436781,0.8723405089322893
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.620684999999995,-121.46053899999998,61500.0,Mon May 19 00:00:00 EDT 2008,970.0,CA,261 REDONDO AVE,Residential,95815.0,115133.0,0.031937350596604464,-1.1883087254655407,0.16660941257299897,-0.4043344023039158,0.8122605363984674,0.7549366447334633
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.546797999999995,-121.46003799999998,62050.0,Mon May 19 00:00:00 EDT 2008,623.0,CA,4030 BROADWAY,Residential,95817.0,151122.7142857143,0.09375473448039648,-0.8289570969733104,0.10700790106492614,-0.8111109276052962,0.8199233716475096,0.7784174175732286
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.532718,-121.46746999999999,65000.0,Mon May 19 00:00:00 EDT 2008,932.0,CA,3660 22ND AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.1600824458948815,-0.4488805347576693,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.638797,-121.43504899999999,65000.0,Mon May 19 00:00:00 EDT 2008,796.0,CA,3924 HIGH ST,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.136722775678461,-0.608308798276366,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.539446999999996,-121.45085800000001,68000.0,Mon May 19 00:00:00 EDT 2008,834.0,CA,4734 14TH AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.1432497423565785,-0.5637626658226125,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.539446999999996,-121.45085800000001,68000.0,Mon May 19 00:00:00 EDT 2008,834.0,CA,4734 14TH AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.1432497423565785,-0.5637626658226125,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.658739000000004,-121.33356100000002,77000.0,Mon May 19 00:00:00 EDT 2008,924.0,CA,5050 RHODE ISLAND DR Unit 4,Condo,95841.0,213806.14285714287,0.20142231795688895,-0.20307293579894814,0.15870834764685676,-0.4582586679058279,0.9118773946360154,1.060186691650411
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.669104,-121.359008,82732.0,Mon May 19 00:00:00 EDT 2008,795.0,CA,4513 GREENHOLME DR,Condo,95842.0,143281.77272727274,0.0802868172171311,-0.9072476634270934,0.13655101339745793,-0.6094810649198857,0.9157088122605364,1.0719270780702936
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.637337,-121.43283500000001,84000.0,Mon May 19 00:00:00 EDT 2008,1250.0,CA,3845 ELM ST,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.21470285125386465,-0.07609974211836387,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.537279999999996,-121.463531,84675.0,Mon May 19 00:00:00 EDT 2008,984.0,CA,3908 17TH AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.16901408450704225,-0.3879226692946382,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.497237,-121.42418700000002,85000.0,Mon May 19 00:00:00 EDT 2008,1013.0,CA,7109 CHANDLER DR,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.17399519065613192,-0.3539269366325632,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.484274,-121.488851,90000.0,Mon May 19 00:00:00 EDT 2008,1012.0,CA,7541 SKELTON WAY,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.17382342837512882,-0.355099203276083,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.559144,-121.36838700000001,90000.0,Mon May 19 00:00:00 EDT 2008,795.0,CA,9058 MONTOYA ST,Condo,95826.0,181119.94444444444,0.14527918609041518,-0.529439478627706,0.13655101339745793,-0.6094810649198857,0.8544061302681992,0.8840808953521719
,,,,,,,,,,,,,,,,,,
2.0,2.0,SACRAMENTO,38.630151,-121.44278899999999,91000.0,Mon May 19 00:00:00 EDT 2008,918.0,CA,1016 CONGRESS AVE,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.1576777739608382,-0.4652922677669469,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.637704,-121.453946,95000.0,Mon May 19 00:00:00 EDT 2008,1082.0,CA,540 MORRISON AVE,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.18584678804534524,-0.27304053822969504,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.663282,-121.35963100000001,97500.0,Mon May 19 00:00:00 EDT 2008,964.0,CA,5303 JERRETT WAY,Residential,95842.0,143281.77272727274,0.0802868172171311,-0.9072476634270934,0.1655788388869804,-0.4113680021650348,0.9157088122605364,1.0719270780702936
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.617717999999996,-121.44008899999999,100000.0,Mon May 19 00:00:00 EDT 2008,1404.0,CA,2820 DEL PASO BLVD,Multi-Family,95815.0,115133.0,0.031937350596604464,-1.1883087254655407,0.24115424252834078,0.10442932098368969,0.8122605363984674,0.7549366447334633
,,,,,,,,,,,,,,,,,,
1.0,1.0,SACRAMENTO,38.544627,-121.35796,100000.0,Mon May 19 00:00:00 EDT 2008,625.0,CA,3715 TALLYHO DR Unit 78HIGH,Condo,95826.0,181119.94444444444,0.14527918609041518,-0.529439478627706,0.10735142562693233,-0.8087663943182566,0.8544061302681992,0.8840808953521719
,,,,,,,,,,,,,,,,,,
1.0,2.0,CITRUS HEIGHTS,38.675893,-121.2963,101000.0,Mon May 19 00:00:00 EDT 2008,888.0,CA,6013 ROWAN WAY,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.15252490553074544,-0.5004602670725418,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.622243,-121.45786299999999,102750.0,Mon May 19 00:00:00 EDT 2008,1120.0,CA,2987 PONDEROSA LN,Residential,95815.0,115133.0,0.031937350596604464,-1.1883087254655407,0.19237375472346271,-0.22849440577594154,0.8122605363984674,0.7549366447334633
,,,,,,,,,,,,,,,,,,
1.0,3.0,NORTH HIGHLANDS,38.68972,-121.378399,112500.0,Mon May 19 00:00:00 EDT 2008,1331.0,CA,3732 LANKERSHIM WAY,Residential,95660.0,135659.33333333334,0.06719420807871603,-0.9833565201840563,0.22861559601511508,0.018853856006742227,0.21839080459770116,-1.06482325034834
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.623738,-121.41305,113000.0,Mon May 19 00:00:00 EDT 2008,1014.0,CA,2216 DUNLAP DR,Residential,95821.0,228666.66666666666,0.22694735263081536,-0.05469294620509779,0.174166952937135,-0.35275466998904337,0.8352490421455939,0.825378963252759
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.533609999999996,-121.46930800000001,114000.0,Mon May 19 00:00:00 EDT 2008,1448.0,CA,3503 21ST AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.2487117828924768,0.15600905329856216,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.659414,-121.45408,114000.0,Mon May 19 00:00:00 EDT 2008,966.0,CA,523 EXCHANGE ST,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.16592236344898662,-0.4090234688779951,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.463929,-121.438667,114750.0,Mon May 19 00:00:00 EDT 2008,779.0,CA,8101 PORT ROYALE WAY,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.13380281690140844,-0.6282373312162031,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
2.0,2.0,ANTELOPE,38.71607,-121.36446799999999,115000.0,Mon May 19 00:00:00 EDT 2008,836.0,CA,8020 WALERGA RD,Condo,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.14359326691858468,-0.5614181325355728,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,2.0,ROSEVILLE,38.732428999999996,-121.288069,115000.0,Mon May 19 00:00:00 EDT 2008,1100.0,CA,167 VALLEY OAK DR,Condo,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.1889385091034009,-0.2519397386463381,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.470093,-121.468347,116100.0,Mon May 19 00:00:00 EDT 2008,1174.0,CA,7876 BURLINGTON WAY,Residential,95832.0,175196.83333333334,0.1351054117049028,-0.5885808101376111,0.20164891789762968,-0.16519200702587084,0.8773946360153256,0.9545232138714675
,,,,,,,,,,,,,,,,,,
2.0,3.0,NORTH HIGHLANDS,38.656131,-121.377265,119250.0,Mon May 19 00:00:00 EDT 2008,1207.0,CA,3726 JONKO AVE,Residential,95660.0,135659.33333333334,0.06719420807871603,-0.9833565201840563,0.2073170731707317,-0.1265072077897165,0.21839080459770116,-1.06482325034834
,,,,,,,,,,,,,,,,,,
4.0,4.0,SACRAMENTO,38.490704,-121.410176,120000.0,Mon May 19 00:00:00 EDT 2008,1995.0,CA,7342 GIGI PL,Multi-Family,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.342665750601168,0.7972389073039082,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.53105,-121.479574,120000.0,Mon May 19 00:00:00 EDT 2008,804.0,CA,2610 PHYLLIS AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.13809687392648573,-0.5989306651282074,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
2.0,2.0,SACRAMENTO,38.647523,-121.52321699999999,120000.0,Mon May 19 00:00:00 EDT 2008,958.0,CA,4200 COMMERCE WAY Unit 711,Condo,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.16454826520096186,-0.41840160202615373,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.470187,-121.448149,120108.0,Mon May 19 00:00:00 EDT 2008,1366.0,CA,4621 COUNTRY SCENE WAY,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.2346272758502233,0.05988318852993622,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
2.0,2.0,SACRAMENTO,38.454949,-121.440578,121500.0,Mon May 19 00:00:00 EDT 2008,901.0,CA,5380 VILLAGE WOOD DR,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.15475781518378565,-0.485220800706784,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.613103,-121.44408500000002,121725.0,Mon May 19 00:00:00 EDT 2008,696.0,CA,2621 EVERGREEN ST,Residential,95815.0,115133.0,0.031937350596604464,-1.1883087254655407,0.11954654757815183,-0.7255354626283488,0.8122605363984674,0.7549366447334633
,,,,,,,,,,,,,,,,,,
2.0,3.0,GALT,38.24227,-121.31031999999999,122000.0,Mon May 19 00:00:00 EDT 2008,1080.0,CA,201 CARLO CT,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.18550326348333906,-0.2753850715167347,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.50372,-121.49065700000001,123000.0,Mon May 19 00:00:00 EDT 2008,1104.0,CA,6743 21ST ST,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.18962555822741325,-0.24725067207225881,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.598321,-121.39161000000001,125000.0,Mon May 19 00:00:00 EDT 2008,972.0,CA,3128 VIA GRANDE,Residential,95825.0,189686.76923076922,0.15999390964385093,-0.4439010824755757,0.16695293713500514,-0.40198986901687617,0.8505747126436781,0.8723405089322893
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.617173,-121.482541,125573.0,Mon May 19 00:00:00 EDT 2008,1390.0,CA,2847 BELGRADE WAY,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.2387495705942975,0.0880175879744121,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELVERTA,38.705834,-121.43919,126714.0,Mon May 19 00:00:00 EDT 2008,1354.0,CA,7741 MILLDALE CIR,Residential,95626.0,132866.0,0.0623962661553315,-1.011247513546385,0.2325661284781862,0.04581598880769828,0.08812260536398467,-1.4639963886243486
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.557045,-121.37167,126960.0,Mon May 19 00:00:00 EDT 2008,795.0,CA,9013 CASALS ST,Condo,95826.0,181119.94444444444,0.14527918609041518,-0.529439478627706,0.13655101339745793,-0.6094810649198857,0.8544061302681992,0.8840808953521719
,,,,,,,,,,,,,,,,,,
1.0,2.0,ROSEVILLE,38.749722999999996,-121.27008000000001,127000.0,Mon May 19 00:00:00 EDT 2008,780.0,CA,227 MAHAN CT Unit 1,Condo,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.13397457918241154,-0.6270650645726832,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.49069,-121.38261899999999,127500.0,Mon May 19 00:00:00 EDT 2008,1587.0,CA,7349 FLETCHER FARM DR,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.2725867399519066,0.31895411674781826,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,3.0,NORTH HIGHLANDS,38.699269,-121.37633400000001,130000.0,Mon May 19 00:00:00 EDT 2008,1209.0,CA,7226 LARCHMONT DR,Residential,95660.0,135659.33333333334,0.06719420807871603,-0.9833565201840563,0.2076605977327379,-0.12416267450267683,0.21839080459770116,-1.06482325034834
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.520941,-121.459355,133105.0,Mon May 19 00:00:00 EDT 2008,1139.0,CA,4114 35TH AVE,Residential,95824.0,114467.58333333333,0.030794404109187233,-1.1949528060740786,0.19563723806252148,-0.20622133954906482,0.8467432950191571,0.8606001225124067
,,,,,,,,,,,,,,,,,,
2.0,2.0,RIO LINDA,38.691103999999996,-121.45183200000001,136500.0,Mon May 19 00:00:00 EDT 2008,1690.0,CA,617 M ST,Residential,95673.0,172727.61538461538,0.13086418343015552,-0.6132355624351656,0.290278254895225,0.4396975810303606,0.2681992337164751,-0.9121982268898662
,,,,,,,,,,,,,,,,,,
2.0,3.0,CARMICHAEL,38.628563,-121.32829699999999,139500.0,Mon May 19 00:00:00 EDT 2008,1245.0,CA,7032 FAIR OAKS BLVD,Condo,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.2138440398488492,-0.08196107533596302,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELVERTA,38.71865,-121.40776299999999,140000.0,Mon May 19 00:00:00 EDT 2008,1416.0,CA,2421 SANTINA WAY,Residential,95626.0,132866.0,0.0623962661553315,-1.011247513546385,0.2432153899003779,0.11849652070592763,0.08812260536398467,-1.4639963886243486
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.47807,-121.48114,140800.0,Mon May 19 00:00:00 EDT 2008,1300.0,CA,2368 CRAIG AVE,Residential,95832.0,175196.83333333334,0.1351054117049028,-0.5885808101376111,0.22329096530401923,-0.017486409942372452,0.8773946360153256,0.9545232138714675
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.484896,-121.486948,145000.0,Mon May 19 00:00:00 EDT 2008,1120.0,CA,2123 AMANDA WAY,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.19237375472346271,-0.22849440577594154,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.478502,-121.403517,147000.0,Mon May 19 00:00:00 EDT 2008,1590.0,CA,7620 DARLA WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.27310202679491585,0.3224709166783778,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.479083,-121.400702,149600.0,Mon May 19 00:00:00 EDT 2008,1407.0,CA,8344 FIELDPOPPY CIR,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.24166952937135006,0.10794612091424918,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,5.0,SACRAMENTO,38.534508,-121.46790700000001,150000.0,Mon May 19 00:00:00 EDT 2008,1516.0,CA,3624 20TH AVE,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.26039161800068705,0.23572318505791048,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
2.0,2.0,ROSEVILLE,38.795528999999995,-121.328819,150000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,10001 WOODCREEK OAKS BLVD Unit 1415,Condo,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.489759,-121.474754,150000.0,Mon May 19 00:00:00 EDT 2008,1646.0,CA,2848 PROVO WAY,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.282720714531089,0.38811784871548816,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.457157,-121.43306499999998,155000.0,Mon May 19 00:00:00 EDT 2008,1676.0,CA,6045 EHRHARDT AVE,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.2878735829611817,0.423285848021083,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.646677000000004,-121.437573,155435.0,Mon May 19 00:00:00 EDT 2008,1370.0,CA,1223 LAMBERTON CIR,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.23531432497423566,0.06457225510401553,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.646677000000004,-121.437573,155500.0,Mon May 19 00:00:00 EDT 2008,1370.0,CA,1223 LAMBERTON CIR,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.23531432497423566,0.06457225510401553,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
2.0,4.0,CITRUS HEIGHTS,38.70166,-121.323249,158000.0,Mon May 19 00:00:00 EDT 2008,1351.0,CA,6000 BIRCHGLADE WAY,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.23205084163517692,0.042299188877138794,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,3.0,NORTH HIGHLANDS,38.697897999999995,-121.37768700000001,158000.0,Mon May 19 00:00:00 EDT 2008,1152.0,CA,7204 THOMAS DR,Residential,95660.0,135659.33333333334,0.06719420807871603,-0.9833565201840563,0.19787014771556166,-0.19098187318330706,0.21839080459770116,-1.06482325034834
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.453559999999996,-121.43595900000001,160000.0,Mon May 19 00:00:00 EDT 2008,1452.0,CA,8363 LANGTREE WAY,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.24939883201648919,0.16069811987264146,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
1.0,2.0,ROSEVILLE,38.734136,-121.29963899999998,160000.0,Mon May 19 00:00:00 EDT 2008,990.0,CA,1675 VERNON ST Unit 8,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.1700446581930608,-0.38088906943351925,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,2.0,CITRUS HEIGHTS,38.720867999999996,-121.309855,164000.0,Mon May 19 00:00:00 EDT 2008,1162.0,CA,6632 IBEX WOODS CT,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.19958777052559257,-0.17925920674810877,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,3.0,RIO LINDA,38.687659000000004,-121.4633,164000.0,Mon May 19 00:00:00 EDT 2008,1182.0,CA,117 EVCAR WAY,Residential,95673.0,172727.61538461538,0.13086418343015552,-0.6132355624351656,0.2030230161456544,-0.1558138738777122,0.2681992337164751,-0.9121982268898662
,,,,,,,,,,,,,,,,,,
2.0,2.0,ELK GROVE,38.42465,-121.43013700000002,165000.0,Mon May 19 00:00:00 EDT 2008,1112.0,CA,6485 LAGUNA MIRAGE LN,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.19099965647543798,-0.23787253892410018,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,3.0,GALT,38.283085,-121.302071,167000.0,Mon May 19 00:00:00 EDT 2008,1100.0,CA,746 MOOSE CREEK WAY,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.1889385091034009,-0.2519397386463381,0.1111111111111111,-1.3935540701050528
